SMILES,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,FractionCSP3,QED,SAscore
*CCC(=O)SCC[N+](C)(C)CSC(=O)CCCCCC(=O)N*,347.5260000000002,2.4286000000000003,63.24,1,5,13,0,0.8,0.3148845615997634,4.317467360203035
*C1=C(C#N)CCCCO[Si](C)(C)CCC(CCCC)C*OC1=O,336.52800000000013,4.876980000000004,59.32,0,4,3,1,0.7777777777777778,0.6893534330771588,5.45304533788158
*C1=CC=C(C(=CC=CC(=O)OCCCCC(=*)C)[SH](=O)=O)C(=C)S1,351.469,3.0706000000000016,60.440000000000005,1,5,9,1,0.29411764705882354,0.22740282691396194,4.839420693190217
*CCCCCCOC(=O)C(C)(C)N(C)N(*)CCCOCCOC,330.4690000000001,2.5024000000000006,51.24000000000001,0,6,16,0,0.9411764705882353,0.2461721214387122,3.7403842678508505
*O[Si](C)(C)c1ccc(OCOC(O[N+](*)=O)N(CC)CCC)cc1,341.4600000000001,2.122799999999999,60.24,0,6,12,1,0.6,0.32967641644189105,4.480486433792834
*[C]=[N+](CC)CC(*)=C(C=COC)CC1(C)CC=CC(CC#N)=C(Cl)C1,344.8860000000001,4.589880000000004,36.03,0,2,8,1,0.5,0.2792661416625286,5.617946211520614
*NC(C(*)=O)/C(=C\C(=O)OCC(C)=C(F)F)NCCCC,288.29400000000004,1.4721,67.43,2,5,10,0,0.5384615384615384,0.3618799958790811,4.683286109803728
*N(*[C](C)CP(=O)(O)OCCO)c1ccc(Cl)cc1Br,370.56699999999995,3.119390000000001,70.00000000000001,2,4,8,1,0.36363636363636365,0.6881844726875113,4.451966471571308
*C=NCC(OCCC)=C(*)C=CC(=O)OCCCCCCNCCCC,350.50300000000016,3.801000000000003,59.92,1,5,17,0,0.7,0.10822230378969454,3.772656528639641
*Nc1cc(CN(C)C(C)C)ccc1NC(=O)CCCCC(=O)CN(*)CC,360.50200000000024,3.257200000000002,64.67999999999999,2,5,13,1,0.6,0.5287449903771934,3.415034265310436
*[C]=C1C2=CC=COC(=O)CC(*)=CC=NCCC3=CC3=CC=CC1N2,317.36799999999994,2.8557900000000007,50.69,1,4,0,4,0.2,0.6990364302292776,6.606138907068064
*C1=CC2(O)CC(CC=CN(C(=O)C3=CC=CC(=CC)O*C3)C2C)N(C)C=C1,367.4690000000001,3.337900000000002,53.01,1,4,1,3,0.4090909090909091,0.7723189084087027,6.720387672458962
*C(F)C(CCCCNC(C(=O)C(C)O)C(CCCC)C(N)=O)C(*)(F)F,366.4240000000001,1.9597,92.41999999999999,3,4,15,0,0.8823529411764706,0.3864150453419321,5.043989671160429
*/C=C/C(C[Se]*)C(=O)NC(=O)Nc1ccc(Br)cc1,374.096,2.3632,58.2,2,2,5,1,0.16666666666666666,0.778101989819397,4.1961131320450615
*OCC(O)COc1ccc(OCN(CC)CCN(*)CCCC)cc1,338.4480000000001,2.1317999999999993,54.400000000000006,1,6,15,1,0.6666666666666666,0.49458152597254657,3.916433719497877
*N1C(=O)C(C)NC(=CC=CO[Si](C)(N)C(C)(C)C)C*CC1C,324.5210000000001,2.8261000000000003,67.59,2,4,3,1,0.6875,0.6186253622857587,6.465018939825017
*CC(O)CO[Si](C)(CCOC)c1ccc(N(C)CC(*)C#N)cc1,334.492,1.7579799999999994,65.72,1,5,11,1,0.5882352941176471,0.6247447188405834,5.138157151771017
*CCN(CCC(=O)c1ccc(C(=O)N*)cc1)C(=O)CCN(C)CCCC,359.47000000000025,2.3717000000000006,69.72,1,4,13,1,0.55,0.549105396459002,3.227407145062263
*Oc1ccc(Bc2ccc(S(=O)(=O)c3ccc(C(*)=O)cc3)cc2)cc1,348.188,1.4393000000000002,60.440000000000005,0,4,6,3,0.0,0.6327950964884612,3.885661184510086
*CCOC(=O)C(COC1=CC(=CC2=CC(=CC)N=C2)C1)OCCOC*C,360.43000000000023,3.134800000000002,66.35000000000001,0,6,13,2,0.5,0.3728509741518653,5.327789486078614
*CC1=CC=C1NC(=CC=COCCNC(=O)C=CCN(*)C)COCC,345.44300000000015,1.8867,62.83,2,5,14,1,0.42105263157894735,0.21784543307834134,4.5863731278299245
*Oc1ccc(S(=O)(=O)C=CC=CN2CC(C=CC=C(*)CN)C2)cc1,344.43600000000015,2.2107,72.63000000000001,1,5,8,2,0.2222222222222222,0.7321635376713137,4.45166025869443
*OCCOCCCN(C)C=c1cc*c(C(=O)OCCOCCOC[CH2])c1,367.44200000000023,0.9869900000000003,66.46000000000001,0,7,16,1,0.5789473684210527,0.31877594009919363,4.46094312158574
*C1=CC2=CO[P](*)(N[NH2+][PH](=O)NC)C=CC(=C)COC2=C1CCl,361.70600000000024,1.9157,76.2,3,4,5,2,0.23076923076923078,0.30176367609415133,7.155290479346392
*CCCCOc1ccccc1C1=CC=[N+]C=C1CCCOc1nnc(*)o1,351.4060000000001,2.9175000000000013,71.48,0,6,11,3,0.35,0.5822071047735552,4.39213343584465
*CC(C)(C)N1C(OCC)C1(C*)CCOCCOCCOCCOC,345.4800000000001,2.2035,49.16,0,6,17,1,1.0,0.29752327218847874,4.900904862071608
*OC(C)(CC)CCNC(=O)C=C1C=C(CC(*)=O)C(C(Cl)Cl)=C1,344.23799999999994,3.2048000000000014,55.4,1,3,9,1,0.5,0.5162055823144908,4.996639240293993
*CC(CN(*)COC(=CC(=CC=CC#C)OO)COCCO)OC,325.3610000000001,1.1651,80.62000000000002,2,7,14,0,0.5,0.09433458336095708,5.487217852246503
*OC(C)(I)CNC(=O)CNC(=O)*C,299.0880000000001,0.5774,67.43,2,3,6,0,0.7142857142857143,0.5566655508079266,5.120613704516175
*O[Si](C)(COC(=O)NC1=CC=C(*)C(C)OCC=C1)NCCCC,338.48000000000013,2.4863999999999997,68.82000000000001,2,5,8,1,0.5625,0.525574737286222,5.738651295236268
*C(=O)N(C(=S)N[Si](*)(C)CCC(=O)OC(C)(C)C)c1ccccc1,350.516,3.3899000000000026,58.64,1,4,5,1,0.4375,0.5010251013538715,4.124399761641454
*CCNC(=O)C1=CC=C(N(C)C/C=C/C(=O)C(=O)c2ccc(C=*)cc2)C1,349.41,1.9237999999999997,66.48,1,4,10,2,0.23809523809523808,0.39814525867403033,4.143808728094616
*N(C)[Si](*)C1=CC=C(c2ccc(CNC#N)cc2)C=CC(=O)OCC1,336.4470000000002,2.04298,65.36,1,5,5,2,0.2222222222222222,0.3857516977001359,4.576716965019477
*CCC(F)(F)C(F)(F)C(=O)CCCCCS(=*)(=O)N(C)C(C)(C)N,361.42500000000007,3.0345000000000004,63.400000000000006,1,3,12,0,0.9285714285714286,0.3301197176041452,4.711198263139957
*CC(*)(F)N(C)S(=O)(=O)C(C)C=C(C#N)CCC(=COC)C(C)C,344.4520000000001,3.1931800000000017,70.4,0,4,10,0,0.6875,0.34657738193868837,5.424510954250022
*c1ccc(S(=O)(=O)S(=O)(=O)C(C)c2ccc(*)cc2CF)cc1,340.3970000000001,1.3699999999999999,68.28,0,4,5,2,0.2,0.7711539880817252,4.649972653755531
*CCC(F)(F)C(F)(F)CS(=O)(=O)C(C=CF)=CN(C)C(=O)O*,349.2770000000001,2.886800000000002,63.68000000000001,0,4,8,0,0.5454545454545454,0.4993013240566991,5.039146044847522
*CC(*)C(=O)NCCCCCCOCCSCCCCCCN(C)N,359.5800000000002,3.084100000000001,67.59,2,5,19,0,0.9444444444444444,0.21069853553754886,3.9659517384652103
*[C]=C1C=C(Oc2ccc(N3ONCC4=CC=C(*)[SH]4S3)cn2)C=N1,343.41299999999995,2.731390000000001,58.980000000000004,2,7,3,4,0.06666666666666667,0.4999535156576175,5.9652343913952635
*OCC(O)CN(C)CCCN(C=C)C=CC1(Cl)C=CC(C)(C)N=C1*,353.8940000000001,2.3831000000000007,48.300000000000004,1,5,11,1,0.6111111111111112,0.45744852061991076,5.61257979819638
*CC(*)(CC)C(=O)N(Br)CCCS(=O)(=O)C(F)(F)Cl,368.62699999999995,2.8045000000000018,54.45,0,3,8,0,0.8888888888888888,0.48887370558515125,5.186088712464642
*CC(=O)C=c1ccccc1=CNC=C(C)OCC#Cc1cccc(*)n1,330.387,0.8306000000000002,51.22,1,4,6,2,0.14285714285714285,0.6296625329066029,4.602625062737124
*CCOC(=O)CC(=C)CCNC(=O)CC(C)N(*)C1=CC=CCC=C1C,344.4550000000001,3.2848000000000024,58.64,1,4,11,1,0.5,0.4615048642982231,4.74484691217526
*C1=CC=C[Si](C)(C)CC(C#N)=C(*)C=C1OCCOCCOCCOC,361.51400000000024,3.1440800000000015,60.71000000000001,0,5,10,1,0.5263157894736842,0.44180982493874327,4.885859186603534
*Oc1nc(*)c(C)cc1CSCCCCS(=O)(=O)OCCCC,345.48600000000016,2.5676200000000007,65.49,0,6,12,1,0.6666666666666666,0.42841502786518665,3.9387873494445635
*CCN(*)CC(C)(O)C(C)(C)CCN(C)C(=O)NCC=COCCCC,355.52300000000014,2.859400000000001,65.04,2,4,14,0,0.8421052631578947,0.37141137779377115,4.665755955834303
*C#CC(=C[N+]=C)C=C(C=CNC(C)C=O)CN(CCCC)CC(=O)O*,343.42700000000013,1.1435999999999997,72.74000000000001,1,6,13,0,0.42105263157894735,0.23498071775984386,5.463112400740748
*CNC(=O)[N+](CCC(C)CNC(=O)CCN(*)CCCC)C(CC)CCC,368.5660000000002,3.0205,67.33999999999999,2,3,16,0,0.9,0.4115876533142604,4.92853029411256
*C#CC=CC=CCN(COCCCNC(=O)CCC(=O)O*)c1ccccc1,368.43300000000005,2.3837,67.87,1,5,13,1,0.3333333333333333,0.25059481747905515,3.7773487028001878
*N=P(*)(OCC)OCCO[Si](C)(C)NC(C)(C)CCCO,324.43400000000014,2.858400000000002,72.31,2,6,12,0,1.0,0.3280130133192815,4.99606356338463
*C([CH2])C(=O)N(C)CCOCN(C)*C(C#C)C=CC1=CCCCC1[N+](=O)O,362.45000000000016,2.1474900000000003,73.09,1,4,11,1,0.5789473684210527,0.26384796713179137,5.8180480994568455
*CCNC(=O)/C=C/C(=O)NCCN(C)c1ccc(CN(*)C(C)C)cc1,344.45900000000006,1.5537000000000005,64.68,2,4,11,1,0.47368421052631576,0.5980477892317472,3.4667586021706613
*CCOC(=O)C*OCCCCC1C(O)C[SH]1CCN(C)S,338.51500000000004,1.6232999999999997,59.00000000000001,3,6,13,1,0.9285714285714286,0.2706417346886708,6.30987980904332
*c1ccc(OCCN(C)C(=O)OCC=c2cc*c(/C=C/CC[CH2])c2)o1,341.40700000000015,2.7284900000000007,51.91,0,4,9,2,0.3,0.7036682735246708,4.808364523276583
*OC1=C(F)OC(Cl)=C(Cl)C1=CS(=O)(=O)C1CCN(*)CC1,342.1750000000002,2.510200000000001,55.84,0,5,3,2,0.45454545454545453,0.788893963365913,5.016712926939038
*NC(C)CNC(=O)OCC(=*)SCC(F)(F)C(F)(F)COC1CC1,359.36500000000007,2.017,59.59,2,5,12,1,0.8461538461538461,0.5223033690283029,4.71252563576733
*N(C=CC(N=c1cc1OC=CC1(*)CC1O)N(Br)CC=CC)C1C=N1,391.2690000000001,2.0326,60.660000000000004,1,6,10,3,0.4117647058823529,0.37683318972069013,6.57778383999609
*NS(=O)(=O)C1=CC=CC(C)(C2=CC(=C[Si](C)(C)C)C=C2)CC(=O)*O1,364.5190000000001,3.020900000000002,72.47,1,4,4,2,0.35294117647058826,0.7784380732513921,5.898408158774905
*C1CC(O)(CCC2CC(C)C(=O)N(*)C2S)CCCCCNC1=O,340.48900000000015,2.1206,69.64,3,4,3,2,0.8823529411764706,0.6894153020591164,5.824976174143037
*CC*(C(=O)OC(F)(F)C(F)(F)C(F)(F)F)C(C)=C(N)C(=O)OC,355.20600000000013,3.2832000000000017,78.62,1,5,7,0,0.6363636363636364,0.43075626664685474,4.434763891263492
*C1=CC=C(OC(=O)C=CC=NC)C(=C/C=C/C(C)(C)N(*)C(=O)OCC)C1,356.42200000000014,3.691200000000003,68.2,0,5,7,1,0.35,0.3962661454260144,4.737691755188979
*CCOCCOCN(Br)C(=O)CCCCCN(CCC)C(*)=O,379.29500000000024,3.0249000000000015,59.080000000000005,0,4,15,0,0.8666666666666667,0.24936933697793445,3.9410803564375705
*CC(*)(C(=O)OC[N+](CC)[N+]CC)S(=O)(=O)SCCCCl,343.87800000000016,1.0914999999999997,80.44,0,6,12,0,0.9090909090909091,0.10073676411514514,5.645796719883303
*N=[N][Ge]([CH2]COCCCC)[CH](C=C(C)C(*)=CC)OC,325.97600000000006,3.6647000000000025,43.18000000000001,0,4,11,0,0.7142857142857143,0.2516550798383509,5.503498918072176
*CC(*)C(=O)NCCOCCOCCCN(CC)CC=NCC=CC=C,351.49100000000004,1.9662,63.160000000000004,1,5,18,0,0.6842105263157895,0.23293617299367275,4.580643000368715
*CC(CCOC1=C(C=CC(=O)OCC2=C(C=CC)C=C2)C=C1)N1CCN(*)CC1,380.4880000000001,3.1770000000000014,42.010000000000005,0,5,11,3,0.43478260869565216,0.40681365447161827,4.990283364838229
*CCCCCC(=O)NCCCOc1ccc(/N=C/c2ccc(*)nc2)cn1,352.43800000000005,2.8149000000000015,76.47,1,5,12,2,0.4,0.4706509075806511,3.5215938694489877
*CC=*CC(C=O)=CC(Cl)S(=O)(=O)CCCCCCC,306.8550000000001,3.334900000000002,51.21,0,3,12,0,0.7142857142857143,0.24040930565396937,4.940072197424403
*CC1CN(OCCCOc2ccc(C#N)cc2)[C](*)COc2ccc1cc2,349.4100000000001,3.743370000000003,54.72,0,5,7,4,0.3333333333333333,0.7128422787789349,5.207342261412365
*N(C)C=C1C=CC=C2C(C=*N2C(=O)CCCOc2ccccc2[C]=O)CO1,365.40900000000005,2.2718000000000007,59.08,0,5,7,3,0.2857142857142857,0.6940426178959548,4.927193200966998
*N=P(*)(NCOCCOCCOCCOCCCC)[SH](C)(F)C=C,373.451,3.5545000000000027,61.31000000000002,2,5,17,0,0.8571428571428571,0.17669280974730975,4.837130895724764
*CSSCCC(=O)NCCCCCNC(=O)c1ccc(*)o1,328.45900000000006,1.7488,71.34,2,5,12,1,0.5714285714285714,0.45172443849433624,3.5485369327371474
*C1=CC=C(OC(OC)c2ccc(C(C)(C)Cc3ccc(*)nc3)cc2)NO1,350.418,3.205000000000001,52.61,1,5,7,3,0.2857142857142857,0.7773643079115956,4.6040370031185365
*O[Si](C)(C)OC1=CC=CC(C)(C)CC=CC(C)C1C(O)C(O)[C]=*,336.504,2.814500000000002,58.92,2,4,6,1,0.6111111111111112,0.5783411809418573,6.287586900512307
*C/C=C/C1C=CC(N(CC)C(=O)OCCOc2cccnc2O)C=C1*,342.395,3.1361000000000017,71.89,1,5,8,2,0.3684210526315789,0.5803589456359982,4.972630087806137
*CCCOCCOCCN1NOC(*)=C1C(=O)OCCCCCCCC,356.46300000000025,2.7512000000000008,69.26,1,7,17,1,0.8333333333333334,0.3173487067775193,3.7563553324673933
*C1(Nc2ccccc2)CC[N+](C)(C)CC*CCCOC(=O)CCC1=O,346.4710000000001,3.0284000000000013,55.4,1,4,2,2,0.6,0.6605455636626096,5.033368136065404
*CC(C=CC=C(C)C(*)(F)F)CS(=O)(=O)C(C)O[PH](=O)Cl,348.735,3.6207000000000025,60.440000000000005,0,4,9,0,0.6363636363636364,0.4714236442871617,6.164742136388111
*CC(*)(C)OCCOCCOCCOCCOCCCC(C)N(C)C,347.4960000000001,2.032800000000001,49.39000000000001,0,6,19,0,1.0,0.3333358597911017,4.248597380613962
*NC(=O)C1CCCCC(=O)NCC(C)(CF)N(*)CC(=O)CCC1,327.40000000000015,1.1071999999999993,78.51,2,4,2,1,0.8125,0.7962091467840979,5.041417447115082
*C1=NC(C)C(NC(=O)CCCCCCCCCCNc2ccccc2)=C(*)N1,368.5249999999999,4.341000000000003,65.52,3,4,13,2,0.5454545454545454,0.4538103748770323,3.752497186138452
*c1ccc(C2=Cc3ccc(cc3)N2C(=O)C2=C=CS(=O)(=O)*C=C2)s1,352.41600000000005,2.748500000000001,54.45,0,4,2,5,0.0,0.781176326610024,5.6470179627345445
*CC(=*)NCCCN(C)NC(=O)C(F)(F)C1CN1C(=O)CCCC,331.38700000000017,0.6121999999999996,64.44999999999999,2,4,12,1,0.8,0.3124712611093325,4.570629393203924
*c1ccc(OCC2=CC=CN(CC)CCOCCC(=O)CO*O2)cc1,346.4030000000001,1.8970999999999998,57.230000000000004,0,6,4,2,0.42105263157894735,0.8299321717269371,4.717109506130161
*CC(=O)NCCSCCSC(=O)CCCC1CCN(*)CCCN1,359.56100000000015,1.7518,61.440000000000005,2,6,11,1,0.875,0.5482328927380353,4.425777492361441
*OC(=O)c1ccc(=C)c(=CC2CC2CCC(=O)CNc2ccc(*)cc2)c1,347.414,1.7706,55.400000000000006,1,4,8,3,0.2727272727272727,0.7907615264528282,4.833024510788622
*CC(*)(C)C(=O)OCCOCCOCC1=C[N+]=C(Cl)C=C1Br,378.65,2.4077,58.86000000000001,0,5,10,1,0.5714285714285714,0.43257412118889915,5.064587898838246
*COCCCOCCOCCCOCC(COc1ccncc1)[C](*)O,354.423,1.8412899999999999,79.27000000000001,1,7,18,1,0.6666666666666666,0.40300598877640004,3.9450710445916988
*CC1=CCC(C)CCC1(OC=O)C(=O)Cc1ccc(C(*)=O)cc1C=C,338.40300000000013,3.7565000000000026,60.440000000000005,0,4,8,2,0.38095238095238093,0.5348053726847549,5.043947283341753
*O[Si](C)(C)OCCCCOc1ccc(OCC2C=CN(*)CC2)nn1,351.47900000000004,2.5136000000000003,65.94,0,7,11,2,0.625,0.4481430409406599,4.518491811942272
*N(CCc1ccccc1)CC1NC(=O)C(C)(C)CCC1C(=O)N(*)CC,343.4710000000001,2.2291999999999996,52.650000000000006,1,3,7,2,0.6,0.8259314045044573,4.445033769828241
*c1ccc(S(=O)(=O)C=C2C=C(OCCOCC*C)C2)c(CC)c1,335.4450000000001,2.953400000000001,52.60000000000001,0,4,10,2,0.4444444444444444,0.6169855084340189,4.442967624136508
*OC(=O)NCCSCCCCCSCC(=O)N(*)c1ccccc1,354.497,3.3111000000000024,58.64,1,5,12,1,0.5,0.5836773760364509,3.4674202502611493
*/C=C/C(C#N)(CC=CCOCCOCCOC)N(*)CCCSC,340.4890000000001,2.4570800000000004,54.720000000000006,0,6,16,0,0.7058823529411765,0.3177307141007893,4.738172548854243
*CN(CCO)C(F)(Cl)CCCCNCC(=O)OCC(F)(F)C*,346.77700000000004,1.5555999999999999,61.8,2,5,14,0,0.9230769230769231,0.21622463131147537,4.642651499909376
*CCCC(=O)N1CCOCC1OCC(CC)C(=O)C1*C=C(C)C=CC1,348.4630000000001,3.268200000000002,55.84,0,4,9,2,0.7,0.6416306596575223,5.3584904032718805
*c1ccc(/N=C/c2ccc(OCOc3ccc(*)c(SO)c3)cc2)nc1,350.399,3.1618000000000013,63.94,1,6,7,3,0.05263157894736842,0.4028073617350763,3.842470340536247
*C(=O)NC(=O)CC=CC(C=Cc1ccc(*)cc1C(F)(F)F)=CC=CC(=O)C=C,387.3570000000001,3.862700000000003,63.24,1,3,8,1,0.09523809523809523,0.5442401802765352,4.463231297695455
*c1ccc(C(=O)NCCCCCCNC(=O)CSCN(*)CC)cc1,349.50000000000006,1.7444999999999997,61.440000000000005,2,4,13,1,0.5555555555555556,0.4206544308987006,3.380491027925199
*OP(=O)(OOc1ccc(-c2ccc(*)cc2)cc1)[Si](C)(C)O,322.32900000000006,3.206700000000002,64.99000000000001,1,5,6,2,0.14285714285714285,0.3828071613576078,4.367849437299785
*CC(N*OC(=O)NCCCSCCCC=O)c1ccc(F)s1,347.457,3.2291000000000025,67.43,2,6,13,1,0.5714285714285714,0.42351334744532826,4.731841983506662
*Nc1cc[si](N(C)Cc2ccc(OCC(=O)CCCCC(*)=O)cc2)cc1,368.5090000000002,2.9407000000000014,58.64,1,5,12,2,0.35,0.4610434760143499,4.082079599190413
*c1ccc2cc1S*C(OC(F)(F)C[S](=O)=O)=CC=CC(=O)/N=C/2,357.35900000000004,1.7984999999999995,72.80000000000001,0,5,4,2,0.14285714285714285,0.8215982932943791,6.28790213135667
*C(OCCNc1ccccc1)N(Oc1ccccc1)P*=P(=O)O,352.267,3.487200000000003,71.03,2,5,10,2,0.2,0.295227126826452,4.62278814724613
*CCCC(=O)C[N+](C)(CCl)CSS(=O)(=O)CCC(*)(C)C,342.9340000000002,3.1046000000000014,51.21,0,4,12,0,0.9230769230769231,0.17968453576531113,5.360862055636479
*CCCCC(C)(C)S(=O)(=O)CC(*)C(=O)[N+]C1=CC=C([Si](C)(C)C)C1,368.59500000000014,3.877900000000003,65.31,0,3,10,1,0.7222222222222222,0.4340411052512121,5.437201564907906
*CC(*)C(=O)NCNN(CCC)C(C)(O)C(F)(F)C(F)(F)C(F)(F)F,369.28099999999995,2.1235000000000004,64.60000000000001,3,4,10,0,0.9166666666666666,0.3136553636519273,5.109459865821062
*C(=S)N/C=C/Oc1cccc(Oc2ncc(-c3ccc(*)s3)o2)c1,342.401,3.6438000000000015,56.519999999999996,1,6,6,3,0.0,0.5451032476290587,4.220610851561258
*OC[PH](C)(C)OCCNC(=O)Nc1ccc(-c2ccc(*)cc2)cc1,346.3670000000001,3.0292000000000012,59.59,2,3,8,2,0.2777777777777778,0.5705395757909291,3.9352419236048615
*CCCOc1cccc(N=CNC(=O)C2C=CC(*)=C[Se]2)c1,347.276,2.652300000000001,50.69,1,3,7,2,0.25,0.3568274282645144,5.0178428438931935
*CCCOCCOCCOCCOCCCCN(CCCC)CCO*,361.52300000000014,2.7737000000000007,49.39,0,6,23,0,1.0,0.26090023007700963,3.4320188612463056
*C(=O)C(=O)C=CC1=CC=C[SH]1c1ccc([O][Na])c(*)c1-c1ccccc1,356.3780000000001,2.963000000000001,43.370000000000005,1,3,6,3,0.0,0.3745619286276203,5.226642595510417
*c1ccc(NC(=O)c2cccc([Si](C#N)(OC)c3ccc(*)cc3)c2)cc1,356.45700000000005,1.0569799999999991,62.120000000000005,1,3,5,3,0.047619047619047616,0.6955236119565816,4.292640508473941
*CCCCCCSC(=O)NCCC[N+](C)(C)[N+](C)(C)CC(=O)N*,346.5410000000001,1.9956,58.2,2,3,13,0,0.875,0.30459552781003657,4.488356173030832
*C(F)CC(c1ccccc1)C(CNCCCN(*)C=O)Nc1ccccn1,356.445,2.7833000000000006,57.260000000000005,2,4,13,2,0.4,0.42801504776659877,4.46318445573215
*CCC#CCSC(=O)CCCSCCCCC(=O)S(*)=O,332.512,3.0306000000000015,51.21,0,5,11,0,0.7142857142857143,0.4298706295634416,4.846409025836254
*CCNC(=O)C1=CC=CC=C/C1=C/NC(=O)C(C=C)=CC=CCN(*)C,337.42300000000006,2.1874000000000002,61.440000000000005,2,3,9,1,0.2,0.5007419376443968,4.642525961838022
*CC(*)C(=O)NCCCNCCCN(C)C1=C(C=CC(=O)N(C)CCC)C=C1,374.52900000000017,1.9580999999999997,64.68,2,4,15,1,0.6190476190476191,0.33972042681188186,4.403991838594431
*CCC=CO[Si](C)(C)CCCNC(=O)C1=C(C=C(C)C)C(OC(=O)C(*)C)=C1,389.56800000000015,4.647000000000004,64.63,1,4,12,1,0.5238095238095238,0.228382141979146,4.95955083267727
*C1CCCC1(C)CNC(=O)N(C)*C(C)CC(C)(C)C(C)C([NH])=O,323.48100000000005,3.826100000000003,73.21000000000001,1,2,8,1,0.8888888888888888,0.7370189003823312,5.716299407860834
*N(CC(O)C(*)(F)F)[PH](=O)OC(=O)OCC(F)(F)C(F)(F)F,349.09499999999997,1.9962000000000004,76.07000000000001,1,5,7,0,0.8571428571428571,0.43048909647729133,5.396700376674742
*CN[Si](COCCCC)(OCSCCSSC)C(=O)N*,356.611,2.3549999999999995,59.59,2,7,15,0,0.9090909090909091,0.2020849318644779,5.362180526466772
*CC(=C)CS(=O)(=O)C=CC=C(C=N)C(*)=NC(=C)c1ccccc1,326.42100000000005,3.633370000000002,70.35,1,4,9,1,0.1111111111111111,0.42746285241464277,4.582201914909674
*CCN(*)C(c1ccc([N+](=O)[O-])cc1)N(CC)[Se](C)O,331.254,1.7594999999999996,69.85,1,5,8,1,0.5,0.34017283480412114,4.954567021021857
*CSC(=*)CCc1ccc(C(=O)OCC[N+]c2ccc([N+]=O)cc2)cc1,354.43100000000004,3.365000000000002,71.57000000000001,0,5,11,2,0.2631578947368421,0.4581031481438877,4.112974713086773
*N(CC)CNC(=O)C1=[N+]C=C(C=C2C=C(NCCCCC*C)C2)S1,347.50800000000015,2.6941000000000006,58.470000000000006,2,5,12,2,0.5555555555555556,0.42091082526733403,5.240452461012659
*CCCCCC[SH](C)(=O)CCCSS(=*)(=O)CC(C)=O,327.55700000000013,2.536900000000001,51.21,1,4,13,0,0.9230769230769231,0.3207843799365452,5.607606032010869
*[N]C(=O)C(C(=O)c1ccc(OC)cc1)c1ccc(-c2ccc(*)cc2[2H])cc1,343.38010177800004,3.098600000000001,57.47,0,3,6,3,0.09090909090909091,0.5103891775940638,4.02317995825255
*CC1(CCOC(=O)N(C)CC)CC1N(CCC(*)=O)[SH](F)(F)F,343.3909999999999,3.064500000000002,49.85,1,4,10,1,0.8461538461538461,0.6195478522754501,5.731167728107353
*CC(=O)Oc1ccc(C(=O)OC)c([CH2][Ge]([CH3])[NH]*)c1,308.85699999999997,1.1031,64.63000000000001,1,5,6,1,0.3333333333333333,0.4842732703807653,4.08757989795554
*N(OC)C(=*)CCCOC(=O)C=C1C=CC(c2ccc([N+])cc2)=C1,309.345,2.5967000000000002,61.07000000000001,0,4,8,2,0.2222222222222222,0.32040787021062295,4.39508266474807
*[Si](C)O[Si](C)(C)O[Si](C)(C)OC(C)CO[Si](*)(C)C,323.66600000000005,2.763300000000001,36.92,0,4,9,0,1.0,0.611463449062553,5.29596902015695
*CCOCCOCCOCCOc1cc(C)c(SO*)cc1OC,344.42900000000003,2.8878200000000014,55.38000000000001,0,7,15,1,0.625,0.35807583477081995,3.4734287009653757
*OC=CCC(C#N)=COCCOC(C)(C)O[Si](C)(C)c1ccc(*)cc1,359.49800000000005,2.8513800000000007,60.71000000000001,0,5,11,1,0.42105263157894735,0.19986505286933828,4.83487461048667
*CC(O)N(C)C(=O)C(=O)N(CCc1ccccc1)Oc1ccc(*)cc1,340.3790000000001,0.9706999999999992,70.08,1,4,7,2,0.2631578947368421,0.46322070154784817,4.206404417372765
*C(=O)NCCNCCSCCCCCCCNC(=O)c1cccc(*)c1,363.527,2.123199999999999,70.23,3,4,15,1,0.5789473684210527,0.4175998267759991,3.290324363436423
*CCSCC#CCN(CCCCOC(*)=O)CCC(=O)NCC(C)C,354.516,2.6210000000000004,58.64,1,5,14,0,0.7777777777777778,0.38379242240733197,3.8405467971559686
*CC(F)(F)C(F)(F)OC(=O)c1ccc(N=NCCOCCN(*)C)cc1,363.3110000000002,3.5355000000000025,63.49,0,6,11,1,0.5333333333333333,0.2611179411983454,3.944633021901245
*N1CCCC(C(=O)NC=c2cc*c(C(=O)NCCCCC[CH2])c2)C1,329.4440000000002,1.5602899999999993,61.440000000000005,2,3,8,2,0.5263157894736842,0.711693075610769,4.8007363025867615
*c1ccc(OCCCCCCC(=O)NCOC2=CC=CC(=O)*C=C2)s1,360.45500000000004,2.9213000000000013,64.63,1,5,11,2,0.3684210526315789,0.48674767811145214,4.275096967755182
*[C]1OCC(N(C)C#N)=CC=CC[PH]2c3cccc(c3)OC2C(*)=C1O,340.31900000000013,2.4854699999999994,65.72,1,5,1,3,0.2222222222222222,0.48333231458245496,7.072510913811126
*CC(*)c1ccc(CCC(O)N(C)CC(=O)OCN(C)C(=O)OCC)cc1,364.4420000000001,2.0164,79.31,1,6,11,1,0.5789473684210527,0.47798944327329884,4.330873816379766
